WASH7P	1.2180535322193
MIR6859-1	0.171951996024338
WASH9P	0.414621109339129
MIR12136	5.62210069482958
LINC01128	-1.4848649584322
LINC02593	1.3475947466383
SAMD11	0.277156625275848
NOC2L	-7.22755768244121
KLHL17	0.938830325367768
PLEKHN1	-0.17979446283366
HES4	0.770004462332017
ISG15	2.80595709089474
AGRN	1.61974320973683
C1orf159	-0.118045994705059
SDF4	-0.162058791560806
B3GALT6	-0.448950911693047
UBE2J2	-0.101549004385435
LINC01786	0.312400870939172
SCNN1D	0.888795541816435
ACAP3	3.84662822715701
SNORD167	0.308163887151386
PUSL1	-0.565485871615524
INTS11	-1.53868364482137
CPTP	0.00177158273946366
DVL1	-0.795713571497747
MXRA8	5.14591926267453
AURKAIP1	-1.6733828884126
CCNL2	5.34025568193788
MRPL20-AS1	-0.0495181306518828
MRPL20	-0.61223060397425
VWA1	3.37092913846322
ATAD3C	-0.111060771960949
ATAD3B	-0.685757004272012
ATAD3A	-1.44512931033249
SSU72	-2.18562957680065
FNDC10	-1.11657190200512
MIB2	2.67939458995297
CDK11B	-0.863816118199159
SLC35E2B	4.75096676497224
CDK11A	0.386597887975387
SLC35E2A	7.48697877674071
NADK	-0.201091168990133
GNB1	0.158632277213924
PRKCZ	1.36622315149389
FAAP20	0.811426685214913
SKI	-0.214256624337891
MORN1	0.117153650073958
RER1	-0.0874229431369477
PEX10	-1.53299331784873
PANK4	-0.419485513137408
TNFRSF14-AS1	2.72235419772753
TNFRSF14	2.02144094802305
PRXL2B	-0.349022241608408
MMEL1	0.808240245825813
ARHGEF16	-1.41511900916945
MEGF6	4.58750315299425
TPRG1L	1.32174620280205
WRAP73	-0.355550034237324
GFOD3P	0.0138448612982068
SMIM1	0.696338620039081
LRRC47	-0.161861150081271
CEP104	1.68722058026158
DFFB	0.149434755974604
C1orf174	-1.82772983347352
NPHP4	-1.26931028893082
KCNAB2	0.0120602258443551
RPL22	-4.6078229050414
RNF207-AS1	-0.13098295588111
RNF207	0.278286358716933
ICMT	-8.09445682668763
GPR153	1.86310669872973
ACOT7	-6.48200824702947
ESPN	-0.0681435104704452
TNFRSF25	0.976867116942139
PLEKHG5	2.78811246915974
NOL9	-1.27441852088503
ZBTB48	0.0771969130652747
KLHL21	5.16555406327017
PHF13	0.455191894241464
THAP3	0.591499235966371
DNAJC11	-3.73837870315698
CAMTA1	0.195750965762901
VAMP3	1.56397428198034
PER3	5.21398313707762
PARK7	-5.85135215166828
ERRFI1	-0.874729804564593
RERE	-1.12657028547605
